date,match,player,rating_before,P,E,rating_after,system
2017-09-09 00:00:00.000000,"Stoke - Manchester United, 2 - 2",Kurt Zouma,5.339522727910774,7.494944989930812,6.479353578947368,6.013020189931374,tuned
2017-09-09 00:00:00.000000,"Stoke - Manchester United, 2 - 2",Luis Antonio Valencia,6.118936446074975,6.969944989930813,7.374090421052632,6.10404687755996,tuned
2017-09-09 00:00:00.000000,"Stoke - Manchester United, 2 - 2",Mame Biram Diouf,5.564617554204787,7.459944989930812,6.479353578947368,6.214904489909597,tuned
2017-09-09 00:00:00.000000,"Stoke - Manchester United, 2 - 2",Marcus Rashford,5.356271291711769,7.094944989930813,7.374090421052632,5.348043847426073,tuned
2017-09-09 00:00:00.000000,"Stoke - Manchester United, 2 - 2",Nemanja Matic,6.7734364460749745,6.8999449899308125,7.374090421052632,6.75596793019154,tuned
2017-09-09 00:00:00.000000,"Stoke - Manchester United, 2 - 2",Paul Pogba,7.214394810615325,7.224944989930812,7.374090421052632,7.208899978942416,tuned
2017-09-09 00:00:00.000000,"Stoke - Manchester United, 2 - 2",Phil Jones,5.489790109140101,6.019944989930812,7.374090421052632,5.439900540625087,tuned
2017-09-09 00:00:00.000000,"Stoke - Manchester United, 2 - 2",Romelu Lukaku,5.780321386065023,7.419944989930812,7.374090421052632,5.78201076491843,tuned
2017-09-09 00:00:00.000000,"Stoke - Manchester United, 2 - 2",Xherdan Shaqiri,6.105101675279195,7.279944989930812,6.479353578947368,6.636020189931374,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Daniel Didavi,6.291352986812598,7.365991811180585,7.1326043529411765,6.3345983099569585,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Divock Origi,6.102881127520909,6.915991811180585,7.1326043529411765,6.05828442774667,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Felix Klaus,6.147283376168537,6.340991811180585,7.2502514117647054,6.067411160274089,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Ihlas Bebou,6.080808178657235,6.806433719672883,7.2502514117647054,6.064969978664939,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Josuha Guilavogui,6.180408209495948,7.410991811180585,7.1326043529411765,6.237723274427591,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Julian Korb,5.052352170517981,7.175991811180585,7.2502514117647054,5.043178925739943,tuned
2017-09-08 23:59:59.999999,"Wolfsburg - Hannover 96, 1 - 1",Kenan Karaman,5.589649445475766,,,5.589649445475766,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Kenan Karaman,5.589649445475766,6.326433719672884,7.2502514117647054,5.556681833718764,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Koen Casteels,6.174849385966535,6.910991811180585,7.1326043529411765,6.12922327442759,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Mario Gomez,6.093401280445848,6.155991811180584,7.1326043529411765,6.001803960352616,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Martin Harnik,5.336607807076652,7.760991811180585,7.2502514117647054,5.399699268180966,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Marvin Bakalorz,5.483595853221164,7.205991811180585,7.2502514117647054,5.478128490796067,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Matthias Ostrzolek,5.438326955441052,6.635991811180585,7.2502514117647054,5.362447828310072,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Maximilian Arnold,5.543485037255668,6.6459918111805845,7.1326043529411765,5.443300102187311,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Niclas Fullkrug,5.3498091952210265,6.276433719672884,7.2502514117647054,5.33243323247978,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Philipp Tschauner,6.792209308382228,6.885991811180585,7.2502514117647054,6.747212534192425,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Robin Knoche,5.615955625490963,6.665991811180585,7.1326043529411765,5.519888337481429,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Salif Sane,6.002650484852816,7.045991811180585,7.2502514117647054,5.977418416545365,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Waldemar Anton,5.5859446024998745,7.109851368973702,7.2502514117647054,5.568601067802162,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",William,5.568428468150818,7.019851368973701,7.1326043529411765,5.545214618510455,tuned
2017-09-09 00:00:00.000000,"Wolfsburg - Hannover 96, 1 - 1",Yunus Malli,6.719227547009952,6.226433719672883,7.1326043529411765,6.700571092795604,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Andre Schurrle,5.642242036678342,6.409851368973701,7.014957294117647,5.558911436398715,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Andriy Yarmolenko,5.386580586250488,5.7648513689737015,7.014957294117647,5.198411047321958,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Christian Pulisic,6.405215755874331,6.449851368973701,7.014957294117647,6.242332283332841,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Jiri Pavlenka,5.9269142527647904,7.189851368973701,6.603192588235294,6.26510578519046,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Ludwig Augustinsson,5.608930805999672,6.624851368973701,6.603192588235294,5.621416456072401,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Mahmoud Dahoud,5.520744350468779,5.644851368973701,7.014957294117647,5.1609348336564675,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Max Kruse,5.899842570705555,8.3398513689737,6.603192588235294,6.900975279601813,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Maximilian Eggestein,5.903832289341329,8.064851368973702,6.603192588235294,6.746435586472883,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Milos Veljkovic,6.029960217764378,6.9348513689737015,6.603192588235294,6.221151750190048,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Niklas Moisander,6.2315768704378005,7.579851368973701,6.603192588235294,6.794591932275235,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Philipp Bargfrede,5.957550153350012,7.919851368973701,6.603192588235294,6.716565215187446,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Pierre-Emerick Aubameyang,5.032384408478985,6.294851368973701,7.014957294117647,4.82482446534926,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Roman Burki,6.233777279723402,6.694851368973701,7.014957294117647,6.141511454240735,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Shinji Kagawa,5.824539816848141,6.339851368973701,7.014957294117647,5.629950461953709,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Sokratis,5.542827850281013,6.094851368973702,7.014957294117647,5.277620848327758,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Theodor Gebre Selassie,5.337371982470261,7.335991811180585,6.603192588235294,5.759809181579899,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Thomas Delaney,5.775489629529084,7.679851368973701,6.603192588235294,6.3961517501900484,tuned
2017-09-12 00:00:00.000000,"Borussia Dortmund - Werder Bremen, 1 - 2",Zlatko Junuzovic,5.527401394234968,7.149851368973701,6.603192588235294,5.71297954502943,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Amine Harit,5.569915822761632,6.795991811180585,6.897310235294118,5.535288761344007,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Bastian Oczipka,5.553983775946693,7.440991811180585,6.897310235294118,5.755465771716384,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Benjamin Stambouli,5.550689658299635,6.296433719672884,6.897310235294118,5.493783117702565,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Breel Embolo,5.5804633835076904,5.715991811180585,6.897310235294118,5.2886082434325825,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Christoph Kramer,5.348555321220579,8.015991811180585,6.485545529411764,6.233613406259176,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Daniel Caligiuri,5.621101423005517,7.750991811180585,6.897310235294118,5.937465771716385,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Denis Zakaria,5.117288991240536,7.099851368973701,6.485545529411764,5.522008132598988,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Franco Di Santo,5.564125919869528,6.245991811180585,6.897310235294118,5.3227549744627485,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Guido Burgstaller,5.544101423005516,6.324851368973701,6.897310235294118,5.473385915989465,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Jannik Vestergaard,5.278171185274494,6.425991811180585,6.485545529411764,5.2389357944398345,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Lars Stindl,5.181818244098023,7.260991811180585,6.485545529411764,5.6927005003221876,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Matija Nastasic,5.589649445475766,7.810991811180585,6.897310235294118,5.92824908830428,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Matthias Ginter,5.189641773509788,8.285991811180583,6.485545529411764,6.375818147381009,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Max Meyer,5.581983775946693,7.750991811180585,6.897310235294118,5.89834812465756,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Michael Cuisance,5.509844277722091,6.386433719672883,6.485545529411764,5.5018635097744895,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Naldo,5.626042599476105,6.425991811180585,6.897310235294118,5.4513775364222665,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Nico Elvedi,5.193965302921552,6.960991811180586,6.485545529411764,5.507200500322187,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Oscar Wendt,5.228484770619247,6.590991811180585,6.485545529411764,5.297955262137529,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Raffael,4.930802877509304,6.935991811180585,6.485545529411764,5.227567486674645,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Ralf Fahrmann,5.629748481829046,6.700991811180585,6.897310235294118,5.5569951834810905,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Thilo Kehrer,5.616160246534928,6.315991811180584,6.897310235294118,5.45578475188243,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Thorgan Hazard,5.0321209343781454,6.805991811180585,6.485545529411764,5.2432384847199565,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Weston McKennie,5.5415369160002435,7.144851368973701,6.897310235294118,5.633272747893265,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Yann Sommer,5.607994714686258,7.865991811180585,6.485545529411764,6.51746520620454,tuned
2017-09-12 00:00:00.000000,"Borussia M.Gladbach - Schalke 04, 1 - 1",Yevhen Konoplyanka,5.505069036226652,6.376433719672884,6.897310235294118,5.31203832749643,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Abdoulaye Doucoure,6.745249734989764,6.194944989930812,6.74251147368421,6.4829942085605055,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Adrian Mariappa,6.081243742948022,6.499944989930812,6.74251147368421,5.965067163887184,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Andre Carrillo,5.671728443321954,6.494944989930813,6.74251147368421,5.567649177140482,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Andre Gray,5.806161393780423,5.889944989930813,6.74251147368421,5.397826919982743,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Ashley Barnes,5.529687610902084,6.354944989930813,7.110932526315789,5.473983266115822,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Chris Wood,5.69189932426659,6.9849449899308125,7.110932526315789,5.664049447802542,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Christian Kabasele,6.393243026780168,6.544944989930812,6.74251147368421,6.298619079298278,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Daryl Janmaat,5.624761563799887,7.139944989930813,6.74251147368421,5.815111300528523,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Heurelho Gomes,6.3924865770950285,7.194944989930812,6.74251147368421,6.609178419086822,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Jack Cork,5.802222880151874,7.229944989930813,7.110932526315789,5.828530898424669,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",James Tarkowski,6.471828143309769,8.084944989930811,7.110932526315789,6.687136161582563,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Jeff Hendrick,5.958124720384502,6.489944989930812,7.110932526315789,5.866610767654084,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Jose Holebas,5.30452752439875,5.9849449899308125,6.74251147368421,5.119078793346603,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Nick Pope,6.271038669625558,7.434944989930813,7.110932526315789,6.342662477372037,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Richarlison,6.126682149933483,5.784944989930812,6.74251147368421,5.668058202451593,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Roberto Pereyra,5.521090892307557,6.134944989930812,6.74251147368421,5.378827956579568,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Stephen Ward,6.155170248572927,7.454944989930812,7.110932526315789,6.231215108950985,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Steven Defour,5.766104118617707,6.749944989930812,7.110932526315789,5.686306873732607,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Tom Cleverley,5.695368188789497,6.799944989930813,6.74251147368421,5.722875820254975,tuned
2017-09-12 00:00:00.000000,"Burnley - Watford, 1 - 0",Troy Deeney,6.076979891948267,6.029944989930812,6.74251147368421,5.7356980497295345,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Andrew Surman,5.65849779716285,7.569944989930812,6.953037789473684,5.863051237314425,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Andros Townsend,6.24600323501415,6.254944989930812,7.005669368421053,6.059156278589913,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Asmir Begovic,6.049057688368161,7.764944989930813,6.953037789473684,6.318269023256577,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Callum Wilson,5.432392808597431,6.486433719672884,6.953037789473684,5.415202132341612,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Charlie Daniels,5.629057688368161,6.419944989930812,6.953037789473684,5.452295339046051,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Christian Benteke,5.589649445475766,6.2749449899308125,7.005669368421053,5.374278049710222,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",James McArthur,5.589649445475766,5.944944989930812,7.005669368421053,5.495859079377682,tuned
2017-09-11 23:59:59.999999,"Crystal Palace - Bournemouth, 2 - 2",James Tomkins,5.589649445475766,,,5.589649445475766,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",James Tomkins,5.589649445475766,6.324944989930812,7.005669368421053,5.389014891815485,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Jeffrey Schlupp,5.7449506034352025,6.404944989930812,7.005669368421053,5.567894997143342,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Jermain Defoe,5.065775575809212,8.419944989930812,6.953037789473684,5.498127171733419,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Jordon Ibe,5.499735173490225,6.519944989930812,6.953037789473684,5.45984504721654,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Joshua King,5.522768214683951,6.789944989930812,6.953037789473684,5.468690075888157,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Lewis Cook,5.531746667908562,7.159944989930812,6.953037789473684,5.600352739639084,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Luka Milivojevic,5.7324242876457285,7.039944989930812,7.005669368421053,5.74252657609071,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Nathan Ake,5.640110319947109,6.704944989930812,6.953037789473684,5.557847970624999,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Ruben Loftus-Cheek,5.63221376132994,6.764944989930813,7.005669368421053,5.561263418195974,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Ryan Fraser,5.403038621973027,7.114944989930812,6.953037789473684,5.454934140435339,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Simon Francis,6.222235264442172,6.934944989930813,6.953037789473684,6.216236073014799,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Steve Cook,5.527986781724839,6.949944989930812,6.953037789473684,5.526961274507992,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Timothy Fosu-Mensah,5.613424287645729,5.969944989930813,7.005669368421053,5.308158155038079,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Wilfried Zaha,6.277319024487833,7.744944989930812,7.005669368421053,6.495210786617026,tuned
2017-09-12 00:00:00.000000,"Crystal Palace - Bournemouth, 2 - 2",Yohan Cabaye,5.644740077119414,7.2749449899308125,7.005669368421053,5.700295889557217,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Ante Rebic,5.8393652041027675,7.445991811180585,6.426722,6.552854071929177,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Arturo Vidal,5.797685868530254,7.580991811180585,6.838486705882353,5.984525388490921,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Carlos Salcedo,5.540336203998085,7.245991811180585,6.426722,6.113825071824495,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Corentin Tolisso,5.340805407695577,6.374851368973701,6.838486705882353,5.2665631478638,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",David Abraham,6.042071498115732,7.105991811180585,6.426722,6.517560365942142,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",David Alaba,5.696123107190578,6.366433719672884,6.838486705882353,5.646449557661347,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Gelson Fernandes,5.682367175142832,6.480991811180585,6.426722,5.712336170872555,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",James Rodriguez,6.391641130211601,7.125991811180585,6.838486705882353,6.510025585334403,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Javi Martinez,5.726591036062197,7.2709918111805845,6.838486705882353,5.904681373537939,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Jerome Boateng,5.942045892580449,7.834851368973702,6.838486705882353,6.352313695029828,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Jetro Willems,5.86070827594868,6.555991811180585,6.426722,5.9391319613982345,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Joshua Kimmich,6.5852903537479985,7.815991811180584,6.838486705882353,6.987792455929624,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Kevin-Prince Boateng,5.815792045046904,7.414851368973702,6.426722,6.507482603328495,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Kingsley Coman,7.1465737106674325,7.5159918111805855,6.838486705882353,7.4069482217232245,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Luka Jovic,5.548465970177132,6.156433719672884,6.426722,5.508523368751013,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Lukas Hradecky,6.2506303216451435,6.445991811180585,6.426722,6.264119189471553,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Marius Wolf,5.4973836199931,6.580991811180585,6.426722,5.605372487819509,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Niklas Sule,5.985251662380154,7.285991811180585,6.838486705882353,6.169518470444132,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Rafinha,5.714979545894125,7.380991811180585,6.838486705882353,5.938364001016926,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Robert Lewandowski,6.235296027126449,6.246433719672884,6.838486705882353,6.219043592210895,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Sebastien Haller,6.050924439292203,6.255991811180585,6.426722,5.931413307118612,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Simon Falette,5.634218556939261,6.755991811180585,6.426722,5.86470742476567,tuned
2017-09-12 00:00:00.000000,"Eintracht Frankfurt - Bayern Munich, 0 - 1",Thomas Muller,5.3454340900274815,6.135991811180585,6.838486705882353,5.056171486326753,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Aaron Hunt,6.188765624048508,6.820991811180585,7.2502514117647054,6.135739438093999,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Albin Ekdal,5.653573843562116,6.256433719672883,7.2502514117647054,5.5308081286566555,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Andre Hahn,5.104220836721382,6.186433719672883,7.2502514117647054,4.972808062992392,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Christian Mathenia,5.414660756293151,6.920991811180585,7.2502514117647054,5.373987511515113,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Daniel Didavi,6.3345983099569585,6.340991811180585,7.367898470588235,6.292313918098996,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Dennis Diekmeier,6.017896050410796,7.240991811180585,7.2502514117647054,6.016752217397463,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Divock Origi,6.05828442774667,5.935991811180585,7.367898470588235,6.020942548197412,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Douglas Santos,5.623762039903574,7.440991811180584,7.2502514117647054,5.647324089243183,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Filip Kostic,6.233122361870269,6.805991811180585,7.2502514117647054,6.1782432347392895,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Gideon Jung,5.458529551159798,6.840991811180585,7.2502514117647054,5.4079739534405835,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Josuha Guilavogui,6.237723274427591,6.995991811180585,7.367898470588235,6.222409470804923,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Koen Casteels,6.12922327442759,7.300991811180585,7.367898470588235,6.126468294334334,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Kyriakos Papadopoulos,6.06586663864609,7.245991811180585,7.2502514117647054,6.065340452691581,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Mario Gomez,6.001803960352616,6.085991811180586,7.367898470588235,5.949019568494654,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Maximilian Arnold,5.443300102187311,7.280991811180584,7.367898470588235,5.4397215926822895,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Paul Verhaegh,5.690202327143006,7.465991811180585,7.367898470588235,5.694241464696809,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",William,5.545214618510455,7.205991811180585,7.367898470588235,5.538547873711316,tuned
2017-09-12 00:00:00.000000,"Hamburger SV - Wolfsburg, 0 - 0",Yunus Malli,6.700571092795604,5.944851368973701,7.367898470588235,6.649787843287007,tuned
2017-09-12 00:00:00.000000,"Huddersfield - Brighton, 2 - 0",Aaron Mooy,5.792930301965954,7.4849449899308125,7.163564105263157,5.852132043878417,tuned
2017-09-12 00:00:00.000000,"Huddersfield - Brighton, 2 - 0",Bruno,5.056042284101966,6.894944989930812,7.216195684210526,5.008700076523902,tuned
2017-09-12 00:00:00.000000,"Huddersfield - Brighton, 2 - 0",Chris Lowe,5.589649445475766,7.529944989930812,7.163564105263157,5.6571406610724395,tuned
2017-09-12 00:00:00.000000,"Huddersfield - Brighton, 2 - 0",Christopher Schindler,5.719982933544901,7.549944989930811,7.163564105263157,5.7911583596678895,tuned
2017-09-12 00:00:00.000000,"Huddersfield - Brighton, 2 - 0",Collin Quaner,5.519555567447944,6.7749449899308125,7.163564105263157,5.447967835676196,tuned
2017-09-12 00:00:00.000000,"Huddersfield - Brighton, 2 - 0",Dale Stephens,5.59013339149946,6.854944989930813,7.216195684210526,5.536896447079292,tuned
2017-09-12 00:00:00.000000,"Huddersfield - Brighton, 2 - 0",Davy Propper,5.002870233604724,6.454944989930812,7.216195684210526,4.890685920763502,tuned
2017-09-12 00:00:00.000000,"Huddersfield - Brighton, 2 - 0",Ezequiel Schelotto,5.225850151680911,5.709944989930812,7.216195684210526,5.112396883012357,tuned
